Price,Model,km_driven,Fuel,Owner,Year,Company
495000,Hyundai NEW SANTROSPORTZ,88987,CNG,2,2019,Hyundai
1077000,KIA SELTOSHTX 1.5,52510,Petrol,1,2020,KIA
328000,Renault KwidCLIMBER 1.0,53825,Petrol,3,2018,Renault
420000,Maruti Alto K10VXI,33284,Petrol,1,2022,Maruti
1170000,Mahindra TharLX HT,56636,Petrol,2,2021,Mahindra
340000,Maruti Wagon R,49225,Petrol,2,2016,Maruti
540000,Maruti BalenoZETA PETROL,64161,Petrol,1,2017,Maruti
748000,Tata NEXONXZ PLUS,51020,Petrol,1,2019,Tata
866000,Hyundai VENUESX 1.0,31131,Petrol,1,2020,Hyundai
818000,Honda BR-V1.5L I-VTEC,77285,Petrol,2,2019,Honda
692000,Renault TRIBERRXZ DUAL,33176,Petrol,1,2021,Renault
645000,Tata ALTROZXZ PETROL,52295,Petrol,1,2020,Tata
696000,Maruti Vitara BrezzaVXI,63045,Petrol,1,2020,Maruti
287000,Renault KwidRXL,51101,Petrol,1,2017,Renault
633000,Maruti BalenoZETA PETROL,23482,Petrol,1,2021,Maruti
1133000,KIA SELTOSHTK PLUS,33477,Petrol,1,2022,KIA
972000,Tata NEXONXZA PLUS,56295,Petrol,1,2022,Tata
585000,Tata NEXONXM PETROL,82532,Petrol,2,2018,Tata
1077000,Maruti BREZZAZXI SMART,23693,Petrol,1,2023,Maruti
490000,Hyundai i20 Active1.2,95737,Petrol,2,2017,Hyundai
1229000,KIA SELTOSGTX PLUS,56493,Petrol,1,2020,KIA
495000,Maruti Alto K10VXI,8511,Petrol,1,2023,Maruti
597000,Mahindra XUV500W8,70730,Diesel,2,2014,Mahindra
463999,Hyundai Grand i10SPORTZ,42598,Petrol,1,2017,Hyundai
391000,Maruti SwiftVXI,54435,Petrol,1,2014,Maruti
509999,Tata TiagoXZ PLUS,34552,Petrol,1,2021,Tata
348000,Datsun Go PlusT,6931,Petrol,1,2018,Datsun
360000,Renault KwidCLIMBER 1.0,24365,Petrol,2,2018,Renault
589000,Hyundai GRAND I10,40969,Petrol,1,2022,Hyundai
705000,Maruti SwiftVXI AMT,23761,Petrol,1,2023,Maruti
497000,Volkswagen PoloTRENDLINE 1.0L,54820,Petrol,1,2019,Volkswagen
623000,Maruti BalenoZETA PETROL,47221,Petrol,1,2021,Maruti
509999,Renault TRIBERRXZ,42961,Petrol,1,2019,Renault
739000,Maruti CiazALPHA AT,58396,Petrol,1,2018,Maruti
575000,Ford EcosportTITANIUM 1.5L,63647,Petrol,2,2017,Ford
742000,Hyundai Verna1.6 VTVT,46248,Petrol,1,2017,Hyundai
622000,Maruti New Wagon-RVXI,17249,Petrol,1,2023,Maruti
220000,Maruti Alto 800LXI,98824,Petrol,1,2013,Maruti
288000,Maruti AltoLXI,20890,Petrol,1,2020,Maruti
360000,Maruti CelerioZXI AMT,55659,Petrol,1,2015,Maruti
495000,Hyundai VernaFLUIDIC 1.6,49793,Petrol,1,2014,Hyundai
825000,Maruti BREZZAVXI SMART,34126,Petrol,1,2022,Maruti
413000,Hyundai NEW SANTROMAGNA,31573,Petrol,1,2020,Hyundai
501000,Maruti BalenoDELTA PETROL,76722,Petrol,1,2017,Maruti
650000,Honda WR-V1.2L I-VTEC,39978,Petrol,1,2019,Honda
675000,Maruti CiazALPHA 1.5,64207,Petrol,1,2018,Maruti
680000,Hyundai Elite i20ASTA,67619,Petrol,1,2019,Hyundai
850000,Hyundai EXTERSX(O),15930,Petrol,1,2023,Hyundai
1689999,KIA SELTOS1.5 GTX+,14695,Petrol,1,2023,KIA
616000,Maruti DzireVXI,97907,Petrol,1,2021,Maruti
764000,Maruti BalenoALPHA PETROL,56474,Petrol,1,2022,Maruti
1580000,KIA SELTOSGTX PLUS,25085,Petrol,1,2022,KIA
317000,Maruti AltoVXI,42595,Petrol,2,2020,Maruti
680000,Renault TRIBERRXT AMT,7020,Petrol,1,2023,Renault
968000,Maruti XL6ALPHA AT,29693,Petrol,1,2020,Maruti
385000,Maruti Swift DzireVXI,78036,Petrol,1,2013,Maruti
488999,Tata TiagoXZ PLUS,47545,Petrol,1,2019,Tata
394000,Maruti Alto K10VXI,6252,Petrol,1,2023,Maruti
551000,Hyundai Elite i20SPORTZ,54005,Petrol,1,2017,Hyundai
360000,Honda City1.5L I-VTEC,93551,Petrol,2,2013,Honda
373000,Hyundai i20SPORTZ 1.2,65419,Petrol,1,2014,Hyundai
1272000,KIA SELTOSGTX PLUS,79550,Diesel,2,2020,KIA
198000,Datsun Redi GoS,90702,Petrol,1,2016,Datsun
443000,Tata TIGORXZ (O),66812,Petrol,1,2018,Tata
1115000,MG HECTORSHARP 1.5,103583,Petrol,1,2019,MG
1145000,KIA SELTOSHTK PLUS,47618,Diesel,2,2021,KIA
476999,Volkswagen PoloHIGHLINE1.2L,99767,Petrol,1,2016,Volkswagen
475000,Hyundai Elite i20ASTA,62427,Petrol,2,2015,Hyundai
809000,Maruti BalenoALPHA 1.2,24951,Petrol,1,2023,Maruti
702000,Hyundai VENUES 1.2,29750,Petrol,1,2021,Hyundai
224000,Datsun Redi GoA,16839,Petrol,2,2018,Datsun
488000,Maruti SwiftVXI O,17686,Petrol,1,2017,Maruti
1256000,MG HECTOR PLUSSHARP,59222,Diesel,1,2020,MG
760000,Tata PUNCHCREATIVE AMT,45194,Petrol,1,2022,Tata
562000,Maruti Swift DzireVDI,56908,Diesel,1,2016,Maruti
1323000,Mahindra TharLX PETROL,50760,Petrol,1,2021,Mahindra
549000,Maruti DzireVXI,79036,Petrol,1,2019,Maruti
345000,Hyundai Grand i10MAGNA,67921,Petrol,1,2014,Hyundai
915000,Maruti XL6ZETA AT,55222,Petrol,1,2020,Maruti
620000,Nissan MAGNITEXV EXECUTIVE,41323,Petrol,1,2021,Nissan
539000,Hyundai Elite i20ASTA,83510,Petrol,1,2017,Hyundai
780000,KIA SONETHTX 1.0,78345,Petrol,1,2020,KIA
1072000,KIA SONETGTX PLUS,60979,Diesel,1,2021,KIA
759000,Hyundai CretaE PLUS,64166,Petrol,1,2018,Hyundai
540000,Ford EcosportTITANIUM 1.5L,79068,Petrol,1,2018,Ford
480000,Honda WR-V1.2L I-VTEC,20450,Petrol,2,2019,Honda
490000,Hyundai Verna1.4 EX,95835,Petrol,1,2018,Hyundai
713000,Hyundai VENUESX 1.0,7096,Petrol,1,2021,Hyundai
624000,Hyundai NEW I20ASTA,50274,Petrol,1,2020,Hyundai
766000,Hyundai VENUESX PLUS,24678,Petrol,1,2021,Hyundai
325000,Hyundai Grand i10SPORTZ,11765,Petrol,1,2015,Hyundai
549000,Hyundai Verna1.4 E,57942,Petrol,1,2019,Hyundai
394000,Renault KwidRXT 1.0,13962,Petrol,1,2021,Renault
259000,Datsun Redi GoA,32922,Petrol,1,2021,Datsun
732000,Mahindra XUV500W7,76067,Diesel,2,2018,Mahindra
419000,Maruti S PRESSOVXI+,10462,Petrol,1,2022,Maruti
700000,Hyundai CretaSX 1.6,39073,Petrol,1,2018,Hyundai
550000,Tata NEXONXM PETROL,28351,Petrol,1,2020,Tata
530000,Honda City1.5L I-DTEC,80654,Diesel,1,2018,Honda
440000,Hyundai i20 Active1.2,69523,Petrol,2,2018,Hyundai
426999,Maruti CelerioZXI,15272,Petrol,1,2021,Maruti
450000,Tata TiagoXT (O),33801,Petrol,1,2021,Tata
509999,Tata ALTROZXZ PETROL,67316,Petrol,1,2021,Tata
316000,Hyundai Grand i10ASTA,71787,Petrol,1,2015,Hyundai
540000,Maruti ErtigaVXI,62548,Petrol,1,2016,Maruti
328000,Volkswagen AmeoHIGHLINE1.2L,58618,Petrol,2,2016,Volkswagen
830000,Hyundai VENUES (O),4628,Petrol,2,2022,Hyundai
562000,Tata TiagoXT RHYTHM,6052,Petrol,1,2023,Tata
627000,Hyundai NEW I20Asta,39547,Petrol,1,2020,Hyundai
470000,Hyundai Elite i20ASTA,78026,Diesel,1,2017,Hyundai
670000,Maruti DzireZXI AMT,24837,Petrol,1,2022,Maruti
919999,Hyundai CretaS 1.5,18789,Petrol,1,2020,Hyundai
590000,Volkswagen PoloHIGHLINE PLUS,52729,Petrol,1,2021,Volkswagen
621000,Hyundai VENUES 1.2,35349,Petrol,1,2021,Hyundai
660000,Honda Amaze1.2L I-VTEC,11544,Petrol,1,2021,Honda
840000,Hyundai EXTERSX(O) CONNECT,6845,Petrol,1,2023,Hyundai
330000,Hyundai Grand i10MAGNA,61291,Petrol,1,2017,Hyundai
335000,Maruti SwiftVXI,75215,Petrol,1,2015,Maruti
844999,KIA SELTOSHTX 1.5,60143,Petrol,1,2020,KIA
250000,Datsun GoT,20523,Petrol,1,2018,Datsun
509999,Honda Amaze1.2L I-VTEC,46252,Petrol,1,2018,Honda
229999,Maruti Alto 800LXI,36358,Petrol,1,2017,Maruti
405000,Maruti Alto K10LXI,2045,Petrol,1,2023,Maruti
459999,Honda City1.5L I-VTEC,73320,Petrol,1,2016,Honda
540000,Maruti ErtigaVXI,62548,Petrol,1,2016,Maruti
328000,Volkswagen AmeoHIGHLINE1.2L,58618,Petrol,2,2016,Volkswagen
830000,Hyundai VENUES (O),4628,Petrol,2,2022,Hyundai
562000,Tata TiagoXT RHYTHM,6052,Petrol,1,2023,Tata
627000,Hyundai NEW I20Asta,39547,Petrol,1,2020,Hyundai
470000,Hyundai Elite i20ASTA,78026,Diesel,1,2017,Hyundai
670000,Maruti DzireZXI AMT,24837,Petrol,1,2022,Maruti
919999,Hyundai CretaS 1.5,18789,Petrol,1,2020,Hyundai
590000,Volkswagen PoloHIGHLINE PLUS,52729,Petrol,1,2021,Volkswagen
621000,Hyundai VENUES 1.2,35349,Petrol,1,2021,Hyundai
660000,Honda Amaze1.2L I-VTEC,11544,Petrol,1,2021,Honda
840000,Hyundai EXTERSX(O) CONNECT,6845,Petrol,1,2023,Hyundai
330000,Hyundai Grand i10MAGNA,61291,Petrol,1,2017,Hyundai
335000,Maruti SwiftVXI,75215,Petrol,1,2015,Maruti
844999,KIA SELTOSHTX 1.5,60143,Petrol,1,2020,KIA
250000,Datsun GoT,20523,Petrol,1,2018,Datsun
509999,Honda Amaze1.2L I-VTEC,46252,Petrol,1,2018,Honda
229999,Maruti Alto 800LXI,36358,Petrol,1,2017,Maruti
405000,Maruti Alto K10LXI,2045,Petrol,1,2023,Maruti
459999,Honda City1.5L I-VTEC,73320,Petrol,1,2016,Honda
365000,Hyundai Elite i20ERA,55571,Petrol,1,2017,Hyundai
470000,Maruti Alto K10VXI,5427,Petrol,1,2022,Maruti
350000,Maruti S PRESSOVXI+,14517,Petrol,1,2020,Maruti
640000,Honda Amaze1.2L I-VTEC,27227,Petrol,1,2022,Honda
950000,KIA SELTOSHTX IVT,8513,Petrol,1,2020,KIA
365000,Maruti CelerioZXI AMT,39081,Petrol,1,2018,Maruti
620000,Renault TRIBERRXZ,42740,Petrol,1,2023,Renault
422000,Honda WR-V1.2L I-VTEC,46404,Petrol,1,2017,Honda
665000,Mahindra XUV300W6 1.2,20968,Petrol,2,2021,Mahindra
840000,Tata NEXONXZ PLUS,10059,Petrol,1,2023,Tata
447000,Volkswagen VentoHIGHLINE 1.6,84550,Petrol,2,2018,Volkswagen
300000,Maruti Wagon R,30659,Petrol,2,2016,Maruti
564000,Honda City1.5L I-VTEC,65422,Petrol,1,2019,Honda
331000,Maruti SwiftVXI,68448,Petrol,1,2015,Maruti
398000,Ford FREESTYLETITANIUM 1.2,44646,Petrol,1,2018,Ford
363000,Maruti S PRESSOVXI+,39492,Petrol,1,2021,Maruti
399000,Maruti BalenoALPHA PETROL,68820,Petrol,1,2016,Maruti
630000,Hyundai CretaSX PLUS,63583,Petrol,1,2017,Hyundai
653000,Honda WR-V1.2L I-VTEC,10673,Petrol,1,2020,Honda
730000,Toyota URBAN CRUISERMID,20317,Petrol,1,2021,Toyota
365000,Hyundai Elite i20ERA,55571,Petrol,1,2017,Hyundai
470000,Maruti Alto K10VXI,5427,Petrol,1,2022,Maruti
350000,Maruti S PRESSOVXI+,14517,Petrol,1,2020,Maruti
640000,Honda Amaze1.2L I-VTEC,27227,Petrol,1,2022,Honda
950000,KIA SELTOSHTX IVT,8513,Petrol,1,2020,KIA
365000,Maruti CelerioZXI AMT,39081,Petrol,1,2018,Maruti
620000,Renault TRIBERRXZ,42740,Petrol,1,2023,Renault
422000,Honda WR-V1.2L I-VTEC,46404,Petrol,1,2017,Honda
665000,Mahindra XUV300W6 1.2,20968,Petrol,2,2021,Mahindra
840000,Tata NEXONXZ PLUS,10059,Petrol,1,2023,Tata
447000,Volkswagen VentoHIGHLINE 1.6,84550,Petrol,2,2018,Volkswagen
300000,Maruti Wagon R,30659,Petrol,2,2016,Maruti
564000,Honda City1.5L I-VTEC,65422,Petrol,1,2019,Honda
331000,Maruti SwiftVXI,68448,Petrol,1,2015,Maruti
398000,Ford FREESTYLETITANIUM 1.2,44646,Petrol,1,2018,Ford
363000,Maruti S PRESSOVXI+,39492,Petrol,1,2021,Maruti
399000,Maruti BalenoALPHA PETROL,68820,Petrol,1,2016,Maruti
630000,Hyundai CretaSX PLUS,63583,Petrol,1,2017,Hyundai
653000,Honda WR-V1.2L I-VTEC,10673,Petrol,1,2020,Honda
730000,Toyota URBAN CRUISERMID,20317,Petrol,1,2021,Toyota
780000,KIA SONETHTX 1.0,30092,Petrol,1,2021,KIA
600000,Honda BR-V1.5L I-VTEC,34873,Petrol,1,2017,Honda
450000,Hyundai i20 Active1.2,84607,Petrol,1,2019,Hyundai
572000,Maruti BalenoALPHA PETROL,44105,Petrol,1,2020,Maruti
392000,Volkswagen PoloCOMFORTLINE 1.0L,73508,Petrol,1,2018,Volkswagen
480000,Honda City1.5L I-VTEC,50652,Petrol,1,2016,Honda
590000,Tata TiagoXZA PETROL,16970,Petrol,2,2021,Tata
365000,Hyundai Grand i10ASTA,75945,Petrol,1,2018,Hyundai
380000,Hyundai i20 Active1.2,75564,Petrol,1,2016,Hyundai
850000,Hyundai VENUESX 1.2,7240,Petrol,1,2023,Hyundai
380000,Hyundai Grand i10MAGNA,29673,Petrol,1,2018,Hyundai
491000,Renault TRIBERRXL MT,26319,Petrol,1,2021,Renault
661000,Hyundai CretaSX PLUS,83648,Petrol,1,2018,Hyundai
407000,Honda City1.5L I-VTEC,52626,Petrol,1,2014,Honda
396000,Hyundai NEW SANTROMAGNA,9359,Petrol,1,2021,Hyundai
462000,Maruti DzireVXI,13535,Petrol,1,2018,Maruti
283000,Maruti Swift DzireVXI,51434,Petrol,2,2013,Maruti
330000,Maruti SwiftVXI,28569,Petrol,1,2015,Maruti
400000,Maruti BalenoDELTA PETROL,34678,Petrol,1,2017,Maruti
480000,Maruti SwiftVXI,23116,Petrol,1,2020,Maruti
780000,KIA SONETHTX 1.0,30092,Petrol,1,2021,KIA
600000,Honda BR-V1.5L I-VTEC,34873,Petrol,1,2017,Honda
450000,Hyundai i20 Active1.2,84607,Petrol,1,2019,Hyundai
572000,Maruti BalenoALPHA PETROL,44105,Petrol,1,2020,Maruti
392000,Volkswagen PoloCOMFORTLINE 1.0L,73508,Petrol,1,2018,Volkswagen
480000,Honda City1.5L I-VTEC,50652,Petrol,1,2016,Honda
590000,Tata TiagoXZA PETROL,16970,Petrol,2,2021,Tata
365000,Hyundai Grand i10ASTA,75945,Petrol,1,2018,Hyundai
380000,Hyundai i20 Active1.2,75564,Petrol,1,2016,Hyundai
850000,Hyundai VENUESX 1.2,7240,Petrol,1,2023,Hyundai
380000,Hyundai Grand i10MAGNA,29673,Petrol,1,2018,Hyundai
491000,Renault TRIBERRXL MT,26319,Petrol,1,2021,Renault
661000,Hyundai CretaSX PLUS,83648,Petrol,1,2018,Hyundai
407000,Honda City1.5L I-VTEC,52626,Petrol,1,2014,Honda
396000,Hyundai NEW SANTROMAGNA,9359,Petrol,1,2021,Hyundai
462000,Maruti DzireVXI,13535,Petrol,1,2018,Maruti
283000,Maruti Swift DzireVXI,51434,Petrol,2,2013,Maruti
330000,Maruti SwiftVXI,28569,Petrol,1,2015,Maruti
400000,Maruti BalenoDELTA PETROL,34678,Petrol,1,2017,Maruti
480000,Maruti SwiftVXI,23116,Petrol,1,2020,Maruti
189000,Maruti Alto 800LXI,21041,Petrol,1,2015,Maruti
397000,Maruti BalenoDELTA PETROL,41086,Petrol,1,2017,Maruti
720000,Hyundai VENUES(O) 1.2,19138,Petrol,1,2023,Hyundai
780000,Hyundai VENUESX PLUS,32632,Petrol,1,2020,Hyundai
660000,KIA SONETHTK PLUS,32593,Petrol,1,2020,KIA
927000,Hyundai NEW I20,40081,Petrol,1,2022,Hyundai
315000,Hyundai Grand i10SPORTZ,75905,Petrol,1,2016,Hyundai
725000,Tata NEXONXM SUNROOF,24883,Petrol,1,2021,Tata
680000,Hyundai VENUESX 1.0,26814,Petrol,1,2019,Hyundai
509999,Maruti SwiftVXI,20133,Petrol,1,2021,Maruti
368000,Hyundai XcentE+,40072,Petrol,1,2018,Hyundai
530000,Hyundai Verna1.4 EX,60475,Petrol,1,2018,Hyundai
540000,Maruti IGNISZETA 1.2,12905,Petrol,1,2022,Maruti
550000,Hyundai GRAND I10,28557,Petrol,1,2020,Hyundai
730000,Hyundai NEW I20ASTA,10901,Petrol,2,2022,Hyundai
552000,Maruti Vitara BrezzaLXI,38733,Petrol,2,2021,Maruti
480000,Nissan MAGNITEXE,6756,Petrol,1,2022,Nissan
434999,Hyundai NEW SANTROSPORTZ,11232,Petrol,1,2021,Hyundai
680000,Hyundai VENUESX 1.0,19734,Petrol,2,2021,Hyundai
620000,Hyundai CretaSX PLUS,81094,Petrol,1,2016,Hyundai
189000,Maruti Alto 800LXI,21041,Petrol,1,2015,Maruti
397000,Maruti BalenoDELTA PETROL,41086,Petrol,1,2017,Maruti
720000,Hyundai VENUES(O) 1.2,19138,Petrol,1,2023,Hyundai
780000,Hyundai VENUESX PLUS,32632,Petrol,1,2020,Hyundai
660000,KIA SONETHTK PLUS,32593,Petrol,1,2020,KIA
927000,Hyundai NEW I20,40081,Petrol,1,2022,Hyundai
315000,Hyundai Grand i10SPORTZ,75905,Petrol,1,2016,Hyundai
725000,Tata NEXONXM SUNROOF,24883,Petrol,1,2021,Tata
680000,Hyundai VENUESX 1.0,26814,Petrol,1,2019,Hyundai
509999,Maruti SwiftVXI,20133,Petrol,1,2021,Maruti
368000,Hyundai XcentE+,40072,Petrol,1,2018,Hyundai
530000,Hyundai Verna1.4 EX,60475,Petrol,1,2018,Hyundai
540000,Maruti IGNISZETA 1.2,12905,Petrol,1,2022,Maruti
550000,Hyundai GRAND I10,28557,Petrol,1,2020,Hyundai
730000,Hyundai NEW I20ASTA,10901,Petrol,2,2022,Hyundai
552000,Maruti Vitara BrezzaLXI,38733,Petrol,2,2021,Maruti
480000,Nissan MAGNITEXE,6756,Petrol,1,2022,Nissan
434999,Hyundai NEW SANTROSPORTZ,11232,Petrol,1,2021,Hyundai
680000,Hyundai VENUESX 1.0,19734,Petrol,2,2021,Hyundai
620000,Hyundai CretaSX PLUS,81094,Petrol,1,2016,Hyundai
658000,Nissan MAGNITEXV TURBO,8264,Petrol,1,2022,Nissan
790000,Ford EcosportTITANIUM 1.5L,31371,Diesel,1,2020,Ford
400000,Maruti IGNISSIGMA 1.2,18481,Petrol,1,2021,Maruti
1018000,KIA SELTOSHTX 1.5,21760,Petrol,1,2021,KIA
350000,Hyundai Elite i20MAGNA,71230,Petrol,1,2016,Hyundai
455000,Hyundai Grand i10ASTA,21189,Petrol,1,2019,Hyundai
658000,Nissan MAGNITEXV TURBO,8264,Petrol,1,2022,Nissan
790000,Ford EcosportTITANIUM 1.5L,31371,Diesel,1,2020,Ford
400000,Maruti IGNISSIGMA 1.2,18481,Petrol,1,2021,Maruti
1018000,KIA SELTOSHTX 1.5,21760,Petrol,1,2021,KIA
350000,Hyundai Elite i20MAGNA,71230,Petrol,1,2016,Hyundai
455000,Hyundai Grand i10ASTA,21189,Petrol,1,2019,Hyundai
831000,Hyundai VENUESX 1.0,24151,Petrol,2,2021,Hyundai
716000,Tata NEXONXM PETROL,16444,Petrol,1,2021,Tata
533000,Ford EcosportTREND+ 1.5L,76042,Diesel,1,2016,Ford
568000,Honda City1.5L I-VTEC,36819,Petrol,1,2017,Honda
350000,Maruti CelerioZXI AMT,43648,Petrol,1,2016,Maruti
470000,Hyundai Grand i10SPORTZ,36524,Petrol,1,2019,Hyundai
900000,Hyundai CretaSX AT,47329,Petrol,2,2019,Hyundai
840000,Tata NEXONXZA PLUS,75603,Diesel,2,2020,Tata
795000,Hyundai VENUESX 1.0,10080,Petrol,2,2021,Hyundai
330000,Volkswagen VentoHIGHLINE 1.6,92533,Petrol,1,2014,Volkswagen
783000,Hyundai Verna1.6 SX,58004,Diesel,2,2017,Hyundai
631000,Mahindra XUV500W6,40886,Diesel,1,2015,Mahindra
590000,Nissan MAGNITEXV MT,33161,Petrol,1,2022,Nissan
578000,Maruti DzireZXI PLUS,56255,Petrol,2,2020,Maruti
350000,Renault KwidRXT 1.0,46752,Petrol,1,2020,Renault
455000,Tata TIGORXE PETROL,52623,Petrol,2,2021,Tata
293000,Volkswagen PoloCOMFORTLINE 1.2L,97154,Petrol,2,2014,Volkswagen
595000,Hyundai AURASX PLUS,58568,Diesel,2,2020,Hyundai
745000,Hyundai Verna1.6 VTVT,92612,Petrol,2,2019,Hyundai
744000,Hyundai VENUESX 1.0,35132,Petrol,1,2019,Hyundai
702000,Hyundai CretaE PLUS,43358,Petrol,1,2017,Hyundai
679000,Hyundai VENUES 1.0,50044,Petrol,1,2021,Hyundai
446000,Honda City1.5L I-VTEC,46159,Petrol,2,2014,Honda
1200000,MG HECTORSHARP 1.5,26195,Petrol,2,2019,MG
627000,Honda Amaze1.5L I-DTEC,55938,Diesel,1,2019,Honda
964000,Mahindra XUV300W6 1.5,11795,Diesel,1,2022,Mahindra
770000,Skoda RapidSTYLE TSI,33747,Petrol,1,2020,Skoda
533000,Maruti New Wagon-RZXI,34224,Petrol,1,2021,Maruti
317000,Honda Amaze1.2L I-VTEC,53083,Petrol,1,2014,Honda
1324000,Jeep CompassLIMITED PLUS,37318,Petrol,1,2019,Jeep
564000,Skoda RapidSTYLE 1.6,59650,Petrol,1,2018,Skoda
425000,Hyundai NEW SANTROSPORTZ,73888,CNG,1,2019,Hyundai
395000,Maruti Swift DzireZDI,120128,Diesel,1,2013,Maruti
405000,Hyundai NEW SANTROSPORTZ,73804,CNG,1,2019,Hyundai
567000,Volkswagen AmeoHIGHLINE PLUS,60759,Diesel,2,2019,Volkswagen
303000,Hyundai XcentS 1.2,69032,Petrol,2,2014,Hyundai
890000,Mahindra XUV500W10 AT,84898,Diesel,1,2017,Mahindra
777000,Maruti CiazALPHA AT,33827,Petrol,1,2021,Maruti
400000,Hyundai NEW SANTROSPORTZ,109255,CNG,1,2019,Hyundai
875000,Mahindra XUV300W8 (O),41357,Petrol,1,2021,Mahindra
702000,Hyundai CretaE PLUS,43358,Petrol,1,2017,Hyundai
679000,Hyundai VENUES 1.0,50044,Petrol,1,2021,Hyundai
446000,Honda City1.5L I-VTEC,46159,Petrol,2,2014,Honda
1200000,MG HECTORSHARP 1.5,26195,Petrol,2,2019,MG
627000,Honda Amaze1.5L I-DTEC,55938,Diesel,1,2019,Honda
964000,Mahindra XUV300W6 1.5,11795,Diesel,1,2022,Mahindra
770000,Skoda RapidSTYLE TSI,33747,Petrol,1,2020,Skoda
533000,Maruti New Wagon-RZXI,34224,Petrol,1,2021,Maruti
317000,Honda Amaze1.2L I-VTEC,53083,Petrol,1,2014,Honda
1324000,Jeep CompassLIMITED PLUS,37318,Petrol,1,2019,Jeep
564000,Skoda RapidSTYLE 1.6,59650,Petrol,1,2018,Skoda
425000,Hyundai NEW SANTROSPORTZ,73888,CNG,1,2019,Hyundai
395000,Maruti Swift DzireZDI,120128,Diesel,1,2013,Maruti
405000,Hyundai NEW SANTROSPORTZ,73804,CNG,1,2019,Hyundai
567000,Volkswagen AmeoHIGHLINE PLUS,60759,Diesel,2,2019,Volkswagen
303000,Hyundai XcentS 1.2,69032,Petrol,2,2014,Hyundai
890000,Mahindra XUV500W10 AT,84898,Diesel,1,2017,Mahindra
777000,Maruti CiazALPHA AT,33827,Petrol,1,2021,Maruti
400000,Hyundai NEW SANTROSPORTZ,109255,CNG,1,2019,Hyundai
875000,Mahindra XUV300W8 (O),41357,Petrol,1,2021,Mahindra
793000,Maruti CiazDELTA AT,17344,Petrol,1,2021,Maruti
508000,Renault TRIBERRXZ,56377,Petrol,1,2019,Renault
465000,Hyundai Grand i10SPORTZ,46837,Petrol,1,2018,Hyundai
363000,Hyundai XcentS 1.2,24626,Petrol,1,2015,Hyundai
384000,Maruti SwiftVXI,57603,Petrol,2,2017,Maruti
680000,Hyundai CretaSX PLUS,57584,Petrol,3,2016,Hyundai
219000,Toyota Etios LivaG,75535,Petrol,1,2011,Toyota
676000,Tata NEXONXZA PLUS,28290,Petrol,2,2018,Tata
2036000,Hyundai CretaSX (O),2818,Petrol,1,2024,Hyundai
996000,KIA SONETHTX ANNIVERSARY,6672,Petrol,1,2022,KIA
532000,Maruti CiazZETA 1.4,74011,Petrol,1,2017,Maruti
518000,Ford EcosportTITANIUM 1.5L,61503,Petrol,1,2017,Ford
349000,Volkswagen PoloCOMFORTLINE 1.2L,62811,Petrol,1,2014,Volkswagen
459999,Maruti Alto K10VXI,1270,Petrol,1,2024,Maruti
463000,Hyundai i20 Active1.2,60432,Petrol,2,2017,Hyundai
567000,Volkswagen PoloGT TSI,46706,Petrol,2,2017,Volkswagen
375000,Maruti Swift DzireZXI,99005,Petrol,2,2014,Maruti
831000,Hyundai CretaSX PLUS,56143,Diesel,2,2017,Hyundai
374000,Toyota EtiosG,33858,Petrol,1,2015,Toyota
631000,Hyundai GRAND I10,18139,Petrol,1,2021,Hyundai
793000,Maruti CiazDELTA AT,17344,Petrol,1,2021,Maruti
508000,Renault TRIBERRXZ,56377,Petrol,1,2019,Renault
465000,Hyundai Grand i10SPORTZ,46837,Petrol,1,2018,Hyundai
363000,Hyundai XcentS 1.2,24626,Petrol,1,2015,Hyundai
384000,Maruti SwiftVXI,57603,Petrol,2,2017,Maruti
680000,Hyundai CretaSX PLUS,57584,Petrol,3,2016,Hyundai
219000,Toyota Etios LivaG,75535,Petrol,1,2011,Toyota
676000,Tata NEXONXZA PLUS,28290,Petrol,2,2018,Tata
2036000,Hyundai CretaSX (O),2818,Petrol,1,2024,Hyundai
996000,KIA SONETHTX ANNIVERSARY,6672,Petrol,1,2022,KIA
532000,Maruti CiazZETA 1.4,74011,Petrol,1,2017,Maruti
518000,Ford EcosportTITANIUM 1.5L,61503,Petrol,1,2017,Ford
349000,Volkswagen PoloCOMFORTLINE 1.2L,62811,Petrol,1,2014,Volkswagen
459999,Maruti Alto K10VXI,1270,Petrol,1,2024,Maruti
463000,Hyundai i20 Active1.2,60432,Petrol,2,2017,Hyundai
567000,Volkswagen PoloGT TSI,46706,Petrol,2,2017,Volkswagen
375000,Maruti Swift DzireZXI,99005,Petrol,2,2014,Maruti
831000,Hyundai CretaSX PLUS,56143,Diesel,2,2017,Hyundai
374000,Toyota EtiosG,33858,Petrol,1,2015,Toyota
631000,Hyundai GRAND I10,18139,Petrol,1,2021,Hyundai
532000,Skoda RapidAMBITION 1.6,43331,Petrol,1,2018,Skoda
584000,Renault TRIBERRXZ AMT,14771,Petrol,2,2021,Renault
590000,Maruti BalenoALPHA CVT,31524,Petrol,1,2018,Maruti
700000,Honda BR-V1.5L I-VTEC,73889,Petrol,1,2018,Honda
429000,Maruti CiazVXI+,90461,Petrol,1,2016,Maruti
548000,Nissan MAGNITEXL,22043,Petrol,1,2021,Nissan
544000,Maruti CiazALPHA 1.4,74012,Petrol,1,2017,Maruti
